...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
NAV2-AS5,7.24627497549442e-6,1.79941295951609e-7,1.91964852070216e-5,2.60621140733994e-6,1.78395949595192e-5,1.37562718773852e-6,NAV2-AS5,100874012
NAV2-IT1,3.29376135249746e-6,1.61947166356448e-6,8.34629791609634e-7,3.55392464637265e-6,1.26811578627907e-5,5.89554509030796e-7,NAV2-IT1,100874305
NAV3,1.77863113034863e-5,9.33895325988849e-5,8.98618075633039e-5,7.3684704334793e-5,5.26590453624361e-5,8.82366581849425e-5,NAV3,89795
NAXD,2.52521703691472e-5,2.53717227291768e-5,9.76516856183271e-5,4.97549450492171e-6,4.44915199592827e-5,4.10722974624788e-5,NAXD,55739
NAXE,1.03204522378254e-5,1.79941295951609e-7,4.72956881912126e-6,2.36928309758177e-7,1.09616788305479e-5,1.4345826386416e-5,NAXE,128240
NBAS,1.86646476641523e-5,2.03333664425318e-5,1.53015461795099e-5,1.0258995812529e-4,1.1584989979735e-4,1.90622624586624e-5,NBAS,51594
NBAT1,9.02490610584304e-5,5.93806276640309e-6,1.14066071519983e-5,7.1078492927453e-7,1.93441391127316e-6,3.28185343360476e-5,NBAT1,729177
NBDY,2.19584090166497e-7,6.29794535830631e-6,2.5038893748289e-6,9.24020408056889e-6,6.44804637091054e-7,1.00224266535235e-5,NBDY,550643
NBEA,4.61126589349645e-6,9.15901196393689e-5,4.42353789553106e-5,1.65849816830724e-6,5.37337197575878e-6,5.95450054121104e-5,NBEA,26960
NBEAL1,6.36793861482843e-6,1.79941295951609e-7,2.64299434009717e-5,7.1078492927453e-7,7.0928510080016e-6,1.23806446896467e-5,NBEAL1,65065
NBEAL2,2.04213203854843e-5,1.34955971963707e-5,3.31069817338488e-5,1.96650497099287e-5,1.74097252014585e-5,1.76866352709239e-6,NBEAL2,23218
NBEAP1,3.29376135249746e-6,1.25958907166126e-6,2.78209930536545e-7,1.65849816830724e-6,7.5227207660623e-6,2.16169986644625e-6,NBEAP1,606
NBL1,4.0623056680802e-5,1.09764190530481e-5,5.28598868019435e-6,6.94199947591458e-5,1.01019393144265e-5,1.96518169676932e-7,NBL1,4681
NBN,4.5453906664465e-5,2.8970548648209e-5,1.7888898533499e-4,7.32108477152766e-5,1.9881476310307e-4,1.302915464958e-4,NBN,4683
NBPF1,1.2933502910806e-4,1.4845156916007e-4,2.8683443838317e-4,1.4381548402321e-4,1.39707671369728e-5,4.3292952779828e-4,NBPF1,55672
NBPF11,6.08247929761198e-5,6.13599819194986e-5,1.7276836686319e-4,3.15114651978375e-5,6.66298124994089e-6,1.1221187488552e-4,NBPF11,200030
NBPF12,2.39346658281482e-5,2.0279384053746e-4,8.8888072806426e-4,2.6559663523891e-4,1.1370055100705e-4,4.3253649145892e-4,NBPF12,149013
NBPF14,1.25162931394904e-5,1.6392652061191e-4,4.4652693851115e-4,2.1442012033115e-4,1.4508104334548e-4,1.6134141730476e-4,NBPF14,25832
NBPF3,3.22788612544751e-5,6.65782795020952e-6,4.97995775660415e-5,2.77206122417067e-5,2.14934879030351e-7,5.30599058127716e-6,NBPF3,84224
NBPF4,5.05043407382944e-6,1.79941295951609e-7,2.78209930536545e-7,1.65849816830724e-6,3.22402318545527e-6,5.89554509030796e-7,NBPF4,148545
NBPF5P,6.58752270499492e-7,5.39823887854826e-7,1.39104965268272e-6,1.65849816830724e-6,6.44804637091054e-7,1.37562718773852e-6,NBPF5P,100507044
NBPF6,2.41542499183147e-6,1.79941295951609e-7,8.06808798555979e-6,2.36928309758177e-7,1.07467439515176e-6,9.8259084838466e-7,NBPF6,653149
NBR1,2.19584090166497e-7,1.851595935342e-4,3.8420791407096e-4,8.76634746105254e-6,1.93441391127316e-6,2.4073475785424e-4,NBR1,4077
NBR2,6.91689884024467e-5,1.61947166356448e-6,5.36945165935531e-5,2.62990423831576e-5,1.86993344756406e-5,5.40424966611563e-5,NBR2,10230
NCALD,1.09792045083249e-6,1.0058718443694e-4,1.0154662464583e-4,7.1078492927453e-7,3.65389294351597e-6,1.12015356715851e-5,NCALD,83988
NCAM1,6.3437843649101e-4,4.1584433494416e-4,4.17314895804817e-6,1.5044947669644e-4,3.1316011874722e-4,3.6178995037523e-4,NCAM1,4684
NCAM2,2.56913385494802e-5,2.17728968101447e-5,5.28598868019435e-6,1.0661773939118e-5,1.93441391127316e-6,1.08084993322313e-5,NCAM2,4685
NCAN,6.36793861482843e-6,2.35723097696607e-5,3.61672909697508e-6,1.262827891011e-4,2.90162086690974e-5,3.20324616573399e-5,NCAN,1463
NCAPD2,6.36793861482843e-6,1.9793542554677e-6,7.5116681244867e-6,2.36928309758177e-7,1.93441391127316e-6,9.8259084838466e-7,NCAPD2,9918
NCAPD3,2.19584090166497e-7,1.25958907166126e-6,5.28598868019435e-6,6.39706436347077e-6,1.48305066530942e-5,5.89554509030796e-7,NCAPD3,23310
NCAPG,3.14005248938091e-5,5.39823887854826e-7,2.78209930536545e-7,1.0116838826674e-4,1.01019393144265e-5,1.19876083502929e-5,NCAPG,64151
NCAPG2,5.05043407382944e-6,5.93806276640309e-6,7.5116681244867e-6,3.0800680268563e-6,2.14934879030351e-7,1.96518169676932e-7,NCAPG2,54892
NCAPH,1.09792045083249e-6,8.99706479758044e-7,1.94746951375581e-6,7.1078492927453e-7,2.14934879030351e-7,1.76866352709239e-6,NCAPH,23397
NCAPH2,2.5976797866696e-4,5.23629171219181e-5,8.81925479800846e-5,2.2721424905809e-4,1.07467439515176e-6,9.2363539748158e-6,NCAPH2,29781
NCBP1,2.34954976478152e-5,5.39823887854826e-7,8.06808798555979e-6,1.54003401342815e-5,1.35408973789121e-5,1.63110080831854e-5,NCBP1,4686
NCBP2,1.51513022214883e-5,4.26460871405313e-5,3.14377221506295e-5,9.7851391930127e-5,7.1573314717107e-5,1.5505283587509e-4,NCBP2,22916
NCBP2AS2,5.05043407382944e-6,1.52950101558867e-5,3.61672909697508e-6,8.76634746105254e-6,1.35408973789121e-5,3.73384522386171e-6,NCBP2AS2,152217
NCBP3,3.29376135249746e-6,3.05900203117735e-6,9.98773650626195e-5,1.16094871781507e-5,7.97408401202604e-5,6.58335868417722e-5,NCBP3,55421
NCDN,1.3680088817372e-4,1.79941295951609e-7,1.0599798353442e-4,6.32598587054332e-5,2.564173106832e-4,2.214759772259e-4,NCDN,23154
NCEH1,6.58752270499492e-7,9.53688868543526e-6,3.14377221506295e-5,1.65849816830724e-6,6.44804637091054e-7,3.73384522386171e-6,NCEH1,57552
NCF1,5.90681202547878e-5,3.86873786295959e-5,8.62450784663288e-6,7.1078492927453e-7,1.86993344756406e-5,5.89554509030796e-7,NCF1,653361
NCF2,7.68544315582741e-6,1.31357146044674e-5,1.94746951375581e-6,1.65849816830724e-6,6.44804637091054e-7,5.69902692063103e-6,NCF2,4688
NCF4,3.29376135249746e-6,3.77876721498378e-6,8.06808798555979e-6,1.18464154879088e-6,2.68668598787939e-5,5.30599058127716e-6,NCF4,4689
NCK1,5.05043407382944e-6,1.20560668287578e-5,6.39882840234052e-6,5.92320774395442e-6,4.51363245963738e-6,2.65299529063858e-5,NCK1,4690
NCK1-DT,2.41542499183147e-6,3.41888462308057e-6,4.17314895804817e-6,7.1078492927453e-7,1.50454415321246e-6,1.76866352709239e-6,NCK1-DT,101927597
NCK2,1.07596204181584e-5,9.48290629664978e-5,8.20719295082806e-5,7.74755572909238e-5,7.5227207660623e-6,4.81469515708483e-5,NCK2,8440
NCKAP1,3.40355339758071e-5,1.0814471886691e-4,1.94746951375581e-6,1.5092333331595e-4,1.01019393144265e-5,3.59628250508786e-5,NCKAP1,10787
NCKAP1L,6.58752270499492e-7,5.2182975825966504e-06,1.97529050680947e-5,2.77206122417067e-5,8.81233004024441e-6,3.98931884444172e-5,NCKAP1L,3071
NCKAP5,2.19584090166497e-7,5.39823887854826e-7,5.28598868019435e-6,1.65849816830724e-6,1.93441391127316e-6,9.8259084838466e-7,NCKAP5,344148
NCKAP5-AS1,1.97625681149848e-6,1.79941295951609e-7,8.34629791609634e-7,2.36928309758177e-7,1.86993344756406e-5,5.89554509030796e-7,NCKAP5-AS1,101928185
NCKAP5-AS2,1.97625681149848e-6,1.79941295951609e-7,2.5038893748289e-6,1.65849816830724e-6,2.14934879030351e-7,2.55473620580012e-6,NCKAP5-AS2,101928161
NCKAP5L,3.49138703364731e-5,1.45752449720803e-5,8.34629791609634e-7,7.81863422201983e-6,7.0928510080016e-6,2.49578075489704e-5,NCKAP5L,57701
NCKIPSD,3.62313748774721e-5,4.84042086109828e-5,1.19630270130714e-5,1.54003401342815e-5,5.52382639108003e-5,1.1594572010939e-5,NCKIPSD,51517
NCL,5.11630930087939e-5,1.9739560165891e-4,2.92120427063372e-5,1.5044947669644e-4,1.6055635463567e-4,3.32115706754015e-5,NCL,4691
NCLN,3.66705430578051e-5,8.99706479758044e-7,3.86711803445797e-5,2.36928309758177e-7,1.91292042337013e-5,1.96518169676932e-7,NCLN,56926
NCOA1,2.96438521724772e-5,1.2110049217543e-4,1.7944540519607e-4,1.3528606487191e-4,1.61201159272764e-5,1.0946062051005e-4,NCOA1,8648
NCOA2,1.4865842904271e-4,1.2613884846207e-4,8.34629791609634e-7,1.1633180009126e-4,2.72967296368546e-5,7.27117227804648e-6,NCOA2,10499
NCOA3,2.19584090166497e-7,9.62685933341107e-5,3.86711803445797e-5,8.64788330617345e-5,1.9580567479665e-4,9.88486393474968e-5,NCOA3,8202
NCOA4,6.58752270499492e-7,2.03333664425318e-5,7.87334103418421e-5,2.36928309758177e-7,3.80434735883722e-5,1.0710240247392e-4,NCOA4,8031
NCOA5,6.58752270499492e-7,1.9793542554677e-6,1.25194468741445e-5,2.13235478782359e-6,3.22402318545527e-6,6.48509959933876e-6,NCOA5,57727
NCOA6,1.25162931394904e-5,1.79941295951609e-7,1.5857966040583e-5,5.28350130760734e-5,6.44804637091054e-7,4.65748062134329e-5,NCOA6,23054
NCOA7,1.51513022214883e-5,3.7247848261983e-5,3.4219821455995e-5,3.57761747734847e-5,1.39707671369728e-5,1.96518169676932e-7,NCOA7,135112
NCOR1,7.22431656647777e-5,9.41092977826914e-5,3.8420791407096e-4,1.8883186287726e-4,5.52382639108003e-5,1.5976927194734e-4,NCOR1,9611
NCOR2,1.0210660192742e-4,4.76844434271763e-5,1.0933650270086e-4,7.81863422201983e-6,1.3347455987784e-4,5.83658963940488e-5,NCOR2,9612
NCR1,3.40355339758071e-5,1.45752449720803e-5,1.53015461795099e-5,1.30310570366997e-5,2.36428366933387e-6,2.16169986644625e-6,NCR1,9437
NCR2,8.49790428944345e-5,1.565489274779e-5,9.32003267297424e-5,4.66748770223608e-5,8.53291469750495e-5,1.37562718773852e-6,NCR2,9436
NCR3,1.64688067624873e-5,1.79941295951609e-7,9.18092770770597e-6,1.65849816830724e-6,3.22402318545527e-6,6.87813593869262e-6,NCR3,259197
NCR3LG1,3.44747021561401e-5,2.3932192361564e-5,2.5038893748289e-6,2.36928309758177e-7,1.09616788305479e-5,1.37562718773852e-6,NCR3LG1,374383
NCS1,1.3855756089506e-4,1.63746579315964e-5,4.47917988163837e-5,7.1078492927453e-7,4.6662362237489e-4,2.3641135812134e-4,NCS1,23413
NCSTN,4.6771411205464e-5,3.77876721498378e-6,2.78209930536545e-7,2.60621140733994e-6,5.80324173381949e-6,3.39976433541092e-5,NCSTN,23385
ND2,0.00507612541237892,9.340752672848e-4,1.47451263184369e-5,0.00156822848228937,0.0022583207739719,0.0039238782939393,ND2,4536
ND3,0.00620522680401505,9.4307233208238e-4,3.61672909697508e-6,0.00340300131305669,0.00355007939694431,0.00427603885400036,ND3,4537
ND4,0.0139609368686957,0.00436591566367388,1.86400653459485e-5,0.01006210838712,0.00503313006225374,0.00740775240597195,ND4,4538
ND6,0.0100369691774204,0.00420684755805266,0.00451840748184402,0.00813256423244942,0.00647190414248291,0.00625222556827159,ND6,4541
NDC1,2.19584090166497e-7,5.2182975825966504e-06,5.84240854126744e-6,2.0138906329445e-5,3.65389294351597e-6,2.55473620580012e-6,NDC1,55706
NDC80,5.05043407382944e-6,1.79941295951609e-7,8.34629791609634e-7,1.18464154879088e-6,1.07467439515176e-6,2.55473620580012e-6,NDC80,10403
NDE1,7.24627497549442e-6,1.9793542554677e-6,5.53637761767724e-5,2.36928309758177e-7,2.90162086690974e-5,3.63558613902324e-5,NDE1,54820
NDEL1,6.36793861482843e-6,4.94838563866924e-5,1.53015461795099e-5,1.3528606487191e-4,2.68668598787939e-5,1.12015356715851e-5,NDEL1,81565
NDFIP1,6.87298202221137e-5,0.00105355628779667,6.20408145096494e-5,2.4190380426309e-4,2.6974327318309e-4,1.96518169676932e-7,NDFIP1,80762
NDFIP2,9.90324246650903e-5,4.082868005142e-4,1.8334034422358e-4,7.34477760250348e-6,2.5082900382842e-4,9.62939031416967e-6,NDFIP2,54602
NDN,7.04864929434457e-5,1.5241027767101e-4,2.6179554463488e-4,4.85703035004262e-5,2.12785530240048e-5,1.601623082867e-4,NDN,4692
NDNF,2.19584090166497e-7,2.42920749534672e-5,7.26127918700381e-5,1.5755732598918e-4,2.14934879030351e-7,1.96518169676932e-7,NDNF,79625
NDOR1,1.2011249732107e-4,1.565489274779e-5,2.47606838177525e-5,6.87092098298713e-6,9.09174538298386e-5,1.76866352709239e-6,NDOR1,27158
NDP,2.19584090166497e-7,3.76077308538862e-5,2.08657447902408e-5,3.90931711100992e-5,2.55772506046118e-5,6.87813593869262e-6,NDP,4693
NDRG1,1.20771249591574e-5,8.45724090972561e-6,1.3493181631022e-4,5.85212925102697e-5,1.0037458850717e-4,1.2439600140549e-4,NDRG1,10397
NDRG2,9.0754104465813e-4,9.62685933341107e-5,8.54104486747192e-5,2.36928309758177e-7,7.67317518138354e-5,8.4129428438694e-4,NDRG2,57447
NDRG3,2.922664240116e-4,2.8268777593997e-4,1.4383453408739e-4,1.5424032965257e-4,2.9381597963449e-4,1.2911243747774e-4,NDRG3,57446
NDRG4,1.0913329281274e-4,2.3482339121684e-4,8.06808798555979e-6,8.29249084153619e-6,2.9037702157e-4,1.2321689238743e-4,NDRG4,65009
NDST1,3.29376135249746e-6,3.07699616077251e-5,1.1211860200622e-4,1.39787702757324e-5,2.4781991552199e-4,1.19876083502929e-5,NDST1,3340
NDST2,2.87655158118112e-5,4.85841499069344e-6,2.78209930536545e-7,1.91911930904123e-5,6.23311149188019e-6,1.96518169676932e-7,NDST2,8509
NDST3,9.44211587715939e-6,1.79941295951609e-7,8.34629791609634e-7,7.34477760250348e-6,1.93441391127316e-6,5.89554509030796e-7,NDST3,9348
NDST4,1.09792045083249e-6,8.99706479758044e-7,1.30758667352176e-5,2.36928309758177e-7,1.93441391127316e-6,2.94777254515398e-6,NDST4,64579
NDUFA1,9.0029476968264e-6,1.632067554281e-4,3.06030923590199e-6,1.91911930904123e-5,3.1165557459401e-5,2.77090619244474e-5,NDUFA1,4694
NDUFA10,9.20057337797624e-5,5.34425648976278e-5,1.3993959505988e-4,7.1078492927453e-7,3.1165557459401e-5,1.35597537077083e-5,NDUFA10,4705
NDUFA11,5.92877043449543e-6,5.63216256328535e-5,6.95524826341361e-6,7.1078492927453e-7,7.1573314717107e-5,4.26444428198942e-5,NDUFA11,126328
NDUFA12,1.09792045083249e-6,1.0742495368311e-4,2.78209930536545e-7,5.52042961736552e-5,2.14934879030351e-7,1.7863501623633e-4,NDUFA12,55967
NDUFA13,2.26171612871492e-5,2.50118401372736e-5,2.78209930536545e-7,1.96650497099287e-5,1.61201159272764e-5,9.8259084838466e-7,NDUFA13,51079
NDUFA2,2.19584090166497e-7,1.7454305707306e-5,1.36322865962907e-5,5.44935112443807e-6,4.01928223786757e-5,2.92812072818629e-5,NDUFA2,4695
NDUFA3,4.3697233943133e-5,7.3595990044208e-5,4.59046385385299e-5,5.33088696955898e-5,3.20252969755224e-5,5.89554509030796e-7,NDUFA3,4696
NDUFA4,8.49790428944345e-5,1.8012123724756e-4,5.70330357599916e-5,7.93709837689892e-5,2.60071203626725e-5,9.68834576507275e-5,NDUFA4,4697
NDUFA4L2,2.21779931068162e-5,6.29794535830631e-6,2.5038893748289e-6,7.1078492927453e-7,1.31110276208514e-5,1.70970807618931e-5,NDUFA4L2,56901
NDUFA5,2.39346658281482e-5,1.0382612776407e-4,1.0488514381227e-4,6.87092098298713e-6,2.14934879030351e-7,5.69902692063103e-6,NDUFA5,4698
NDUFA6,6.21422975171188e-5,9.19500022312721e-5,1.2881119783842e-4,3.81454578710665e-5,3.1165557459401e-5,1.1142580220682e-4,NDUFA6,4700
NDUFA6-DT,3.57922066971391e-5,1.79941295951609e-7,2.78209930536545e-7,2.36928309758177e-7,3.03058179432795e-5,7.66420861740035e-6,NDUFA6-DT,100132273
NDUFA7,1.20771249591574e-5,1.9793542554677e-6,7.2056372008965e-5,1.91911930904123e-5,1.225128810473e-5,1.94552987980163e-5,NDUFA7,4701
NDUFA8,2.52521703691472e-5,5.2182975825966504e-06,7.5116681244867e-6,1.65849816830724e-6,1.35408973789121e-5,3.34080888450784e-6,NDUFA8,4702
NDUFA9,2.19584090166497e-7,5.39823887854826e-7,4.36789590942375e-5,2.0138906329445e-5,1.26811578627907e-5,5.52216056792179e-5,NDUFA9,4704
NDUFAB1,2.19584090166497e-7,6.99971641251758e-5,1.2046489992232e-4,3.55392464637265e-6,1.9559073991762e-5,4.42165881773097e-5,NDUFAB1,4706
NDUFAF1,2.19584090166497e-7,8.09735831782239e-6,6.39882840234052e-6,1.91911930904123e-5,1.07467439515176e-6,8.05724495675421e-6,NDUFAF1,51103
NDUFAF2,5.92877043449543e-6,8.54721155770142e-5,4.75738981217491e-5,3.4828461534452e-5,5.73876127011038e-5,9.84556030081429e-5,NDUFAF2,91942
NDUFAF3,3.40355339758071e-5,1.70944231154028e-5,1.47451263184369e-5,6.39706436347077e-6,6.44804637091054e-7,1.96518169676932e-7,NDUFAF3,25915
NDUFAF4,5.92877043449543e-6,5.77611560004664e-5,2.4120800977518e-4,1.96650497099287e-5,1.1026159294257e-4,1.35597537077083e-5,NDUFAF4,29078
NDUFAF5,4.2379729402134e-5,1.09764190530481e-5,4.81303179828222e-5,1.58741967537978e-5,1.69798554433978e-5,3.08533526392783e-5,NDUFAF5,79133
NDUFAF6,1.11987885984914e-5,3.77876721498378e-6,2.25350043734601e-5,3.0800680268563e-6,2.17084227820655e-5,1.1594572010939e-5,NDUFAF6,137682
NDUFAF7,1.4426674723938e-4,1.63746579315964e-5,2.08657447902408e-5,3.34068916759029e-5,1.50454415321246e-6,6.89778775566031e-5,NDUFAF7,55471
NDUFAF8,1.1528164733741e-4,1.49351275639835e-5,2.78209930536545e-7,1.39787702757324e-5,1.4035247600681e-4,4.22514064805404e-5,NDUFAF8,284184
NDUFB1,1.86646476641523e-5,1.4845156916007e-4,9.76516856183271e-5,3.8074379378139e-4,7.1573314717107e-5,4.455066906576e-4,NDUFB1,4707
NDUFB10,5.07239248284609e-5,1.06165364611449e-5,9.73734756877906e-6,6.39706436347077e-6,6.94239659268035e-5,3.36046070147554e-5,NDUFB10,4716
NDUFB11,1.09792045083249e-6,1.565489274779e-5,3.03248824284834e-5,7.1078492927453e-7,4.94350221769808e-6,3.34080888450784e-6,NDUFB11,54539
NDUFB2,4.0183888500469e-5,1.0418601035598e-4,1.4383453408739e-4,9.07435426373817e-5,2.14934879030351e-7,1.0749543881328e-4,NDUFB2,4708
NDUFB2-AS1,2.21779931068162e-5,3.05900203117735e-6,2.78209930536545e-7,2.36928309758177e-7,1.56902461692157e-5,1.96518169676932e-7,NDUFB2-AS1,100134713
NDUFB3,2.52521703691472e-5,3.07699616077251e-5,1.94746951375581e-6,3.19853218173539e-5,2.21382925401262e-5,8.05724495675421e-6,NDUFB3,4709
NDUFB4,1.11987885984914e-5,1.06165364611449e-5,5.48073563156993e-5,2.96160387197721e-5,4.75006082657077e-5,2.33856621915549e-5,NDUFB4,4710
NDUFB5,9.44211587715939e-6,7.53954030037241e-5,2.78209930536545e-7,5.18872998370407e-5,1.0467328608778e-4,1.0867454783134e-4,NDUFB5,4711
NDUFB6,6.58752270499492e-7,1.25958907166126e-6,3.97840200667259e-5,4.05147409686482e-5,2.14934879030351e-7,5.89554509030796e-7,NDUFB6,4712
NDUFB7,2.19584090166497e-7,1.565489274779e-5,1.30758667352176e-5,5.33088696955898e-5,3.63239945561294e-5,1.96518169676932e-7,NDUFB7,4713
NDUFB8,6.888352908523e-4,5.0077662663332e-4,3.7586161615487e-4,5.92320774395442e-6,6.1191960059941e-4,0.0017873327532117,NDUFB8,4714
NDUFB9,2.19584090166497e-7,1.0526565813169e-4,3.06030923590199e-6,5.52042961736552e-5,1.2659664374887e-4,1.0395811175909e-4,NDUFB9,4715
NDUFC1,4.61126589349645e-6,1.31357146044674e-5,9.18092770770597e-6,2.34559026660595e-5,3.9762952620615e-5,4.9129542419233e-6,NDUFC1,4717
NDUFC2,3.3574407386457e-4,3.3271145621452e-4,1.766633058907e-4,3.4899540027379e-4,3.80434735883722e-5,6.19032234482336e-5,NDUFC2,4718
NDUFS1,7.24627497549442e-6,4.31319286396e-4,1.6553490866924e-4,3.812176504009e-4,3.9762952620615e-5,2.3130188570974e-4,NDUFS1,4719
NDUFS2,2.26171612871492e-5,3.50885527105637e-5,3.61672909697508e-6,3.00898953392884e-5,7.0928510080016e-6,1.76866352709239e-6,NDUFS2,4720
NDUFS3,5.92877043449543e-6,1.79941295951609e-7,6.92742727035996e-5,1.65849816830724e-6,5.65278731849824e-5,2.18135168341394e-5,NDUFS3,4722
NDUFS4,1.42729658608223e-5,4.49853239879022e-6,5.48073563156993e-5,2.60621140733994e-6,1.05318090724872e-5,1.78831534406008e-5,NDUFS4,4724
NDUFS5,2.2199951515832e-4,1.9991477980223e-4,8.34629791609634e-7,6.7050711661564e-5,1.4465117358742e-4,5.0053177816714e-4,NDUFS5,4725
NDUFS6,1.0781578827175e-4,2.75310182805961e-5,4.0340439927799e-5,9.87991051691597e-5,4.06226921367364e-5,1.0159989372297e-4,NDUFS6,4726
NDUFS7,6.58752270499492e-7,1.45752449720803e-5,1.91964852070216e-5,3.4828461534452e-5,7.8881100604139e-5,3.73384522386171e-6,NDUFS7,374291
NDUFS8,1.77863113034863e-5,5.34425648976278e-5,1.5106799228134e-4,9.02696860178653e-5,1.7431218689361e-4,8.62714764881731e-5,NDUFS8,4728
NDUFV1,5.90681202547878e-5,1.79941295951609e-7,3.03248824284834e-5,7.1078492927453e-7,9.60758909265671e-5,9.2363539748158e-6,NDUFV1,4723
NDUFV1-DT,1.53708863116548e-6,1.25958907166126e-6,2.78209930536545e-7,4.50163788540536e-6,2.14934879030351e-7,1.96518169676932e-7,NDUFV1-DT,100505621
NDUFV2,7.24627497549442e-6,6.29794535830631e-6,1.36322865962907e-5,1.11356305586343e-5,7.952590524123e-6,1.37562718773852e-6,NDUFV2,4729
NDUFV2-AS1,2.17388249264832e-5,1.67345405234996e-5,2.5038893748289e-6,8.29249084153619e-6,3.22402318545527e-6,4.51991790256944e-6,NDUFV2-AS1,101927275
NDUFV3,4.6332243025131e-5,6.71181033899501e-5,8.34629791609634e-7,8.41095499641527e-5,2.34279018143083e-5,6.74057321991877e-5,NDUFV3,4731
NEAT1,8.2146408131286e-4,9.53688868543526e-6,0.00174131595522823,0.00747485124456072,0.00450052143201653,1.00224266535235e-5,NEAT1,283131
NEB,2.19584090166497e-7,1.25958907166126e-6,4.17314895804817e-6,4.50163788540536e-6,8.81233004024441e-6,1.96518169676932e-7,NEB,4703
NEBL,2.41542499183147e-6,3.4638699470684e-4,7.31692117311112e-5,4.2054774982076e-4,5.5044822519673e-4,3.4528242412237e-4,NEBL,10529
NEBL-AS1,4.2818897582467e-5,1.61947166356448e-6,8.34629791609634e-7,1.18464154879088e-6,4.08376270157668e-6,9.8259084838466e-7,NEBL-AS1,100128511
NECAB1,3.29376135249746e-6,1.61947166356448e-6,5.84240854126744e-6,2.34559026660595e-5,2.79415342739457e-6,3.43906796934631e-5,NECAB1,64168
NECAB2,1.77863113034863e-5,1.27758320125642e-5,1.94746951375581e-6,1.18464154879088e-6,1.09616788305479e-5,6.48509959933876e-6,NECAB2,54550
NECAB3,3.0961356713476103e-05,5.2182975825966504e-06,2.78209930536545e-7,9.71406070008525e-6,2.47175110884904e-5,1.59179717438315e-5,NECAB3,63941
NECAP1,1.33946295001563e-5,1.09764190530481e-5,1.86400653459485e-5,2.36928309758177e-7,6.44804637091054e-7,7.27117227804648e-6,NECAP1,25977
NECAP2,7.00473247631127e-5,1.9793542554677e-6,1.25194468741445e-5,2.58251857636413e-5,1.56902461692157e-5,2.57438802276781e-5,NECAP2,55707
NECTIN1,1.684209971577e-4,5.57818017449987e-6,4.7017478260676e-5,2.53513291441249e-5,5.17993058463147e-5,8.58784401488193e-5,NECTIN1,5818
NECTIN2,5.05043407382944e-6,8.81712350162883e-6,4.59046385385299e-5,4.05147409686482e-5,4.7070738507647e-5,1.96518169676932e-7,NECTIN2,5819
NECTIN3,3.29376135249746e-6,2.33923684737091e-6,8.34629791609634e-7,1.8717336470896e-5,1.50454415321246e-6,9.8259084838466e-7,NECTIN3,25945
NECTIN3-AS1,1.09792045083249e-6,1.79941295951609e-7,1.80836454848754e-5,2.36928309758177e-7,2.14934879030351e-7,3.73384522386171e-6,NECTIN3-AS1,100506555
NECTIN4,2.41542499183147e-6,3.05900203117735e-6,1.94746951375581e-6,1.2083343797667e-5,2.36428366933387e-6,9.8259084838466e-7,NECTIN4,81607
NEDD1,4.61126589349645e-6,1.9793542554677e-6,3.61672909697508e-6,1.30310570366997e-5,7.0928510080016e-6,2.94777254515398e-6,NEDD1,121441
NEDD4,3.29376135249746e-6,1.79941295951609e-7,2.78209930536545e-7,2.60621140733994e-6,2.36428366933387e-6,1.96518169676932e-7,NEDD4,4734
NEDD4L,6.43381384187838e-5,7.10768119008855e-5,3.06030923590199e-6,4.38317373052627e-5,3.41746457658259e-5,3.34080888450784e-6,NEDD4L,23327
NEDD8,1.2626085184573e-4,1.8803865426943e-4,1.7443762644641e-4,2.15604761879941e-5,2.1343033487713e-4,9.62939031416967e-6,NEDD8,4738
NEDD9,8.19048656321035e-5,8.09735831782239e-6,5.28598868019435e-6,7.1078492927453e-7,3.76136038303115e-5,5.89554509030796e-7,NEDD9,4739
NEFH,3.73292953283046e-6,1.9055783241275e-4,8.06808798555979e-6,8.93219727788326e-5,1.13915485886086e-5,1.1771438363648e-4,NEFH,4744
NEFL,2.04213203854843e-5,0.00239807765114709,0.00111367435193779,9.4510702762536e-4,3.8537823810142e-4,1.94552987980163e-5,NEFL,4747
NEFM,2.83263476314782e-5,4.5543142005352e-4,1.2936761769949e-4,1.2154422290594e-4,4.7070738507647e-5,7.60525316649727e-5,NEFM,4741
NEGR1,2.41542499183147e-6,5.1337251734994e-4,8.48540288136461e-5,6.39706436347077e-6,1.0639276512002e-4,2.06344078160779e-5,NEGR1,257194
NEGR1-IT1,1.55904704018213e-5,8.99706479758044e-7,2.78209930536545e-7,4.97549450492171e-6,2.14934879030351e-7,1.74901171012469e-5,NEGR1-IT1,100852409
NEIL1,4.1062224861135e-5,8.99706479758044e-7,4.25661193720913e-5,1.25572004171834e-5,1.35408973789121e-5,1.23806446896467e-5,NEIL1,79661
NEIL2,8.67357156157665e-5,3.79676134457894e-5,1.3493181631022e-4,1.18464154879088e-6,3.28850364916438e-5,4.10722974624788e-5,NEIL2,252969
NEIL3,6.58752270499492e-7,5.39823887854826e-7,8.34629791609634e-7,1.18464154879088e-6,1.50454415321246e-6,3.34080888450784e-6,NEIL3,55247
